timestamp,stake_mult,prob_up_BTCUSDT,prob_down_BTCUSDT,actual_BTCUSDT,signal_BTCUSDT,dir_BTCUSDT,prob_up_ETHUSDT,prob_down_ETHUSDT,actual_ETHUSDT,signal_ETHUSDT,dir_ETHUSDT,prob_up_XRPUSDT,prob_down_XRPUSDT,actual_XRPUSDT,signal_XRPUSDT,dir_XRPUSDT
2025-11-03 01:00:00+00:00,1.0,0.51604384,0.48395616,0,1,1,0.5218801,0.4781199,0,1,1,0.5047081,0.4952919,0,0,0
2025-11-03 02:00:00+00:00,1.0,0.5254859,0.47451413,0,1,1,0.5255294,0.47447062,0,1,1,0.51688623,0.48311377,0,1,1
2025-11-03 03:00:00+00:00,1.0,0.5317107,0.46828932,0,1,1,0.525746,0.474254,1,1,1,0.5316457,0.46835428,1,1,1
2025-11-03 04:00:00+00:00,1.0,0.5090637,0.49093628,0,0,0,0.4974768,0.5025232,0,0,0,0.50652546,0.49347454,0,0,0
2025-11-03 05:00:00+00:00,1.0,0.52519655,0.47480345,0,1,1,0.51071525,0.48928475,0,1,1,0.50876343,0.49123657,0,0,0
2025-11-03 06:00:00+00:00,1.0,0.50121486,0.49878514,0,0,0,0.5143273,0.4856727,0,1,1,0.5202076,0.47979242,1,1,1
2025-11-03 07:00:00+00:00,1.0,0.5053684,0.4946316,1,0,0,0.50823474,0.49176526,1,0,0,0.50652546,0.49347454,0,0,0
2025-11-03 08:00:00+00:00,1.0,0.4943498,0.50565016,0,0,0,0.4881595,0.51184046,0,1,-1,0.50755334,0.49244666,0,0,0
2025-11-03 09:00:00+00:00,1.0,0.51825476,0.48174524,0,1,1,0.5193765,0.48062348,0,1,1,0.51850396,0.48149604,0,1,1
2025-11-03 10:00:00+00:00,1.0,0.51767635,0.48232365,1,1,1,0.51783264,0.48216736,1,1,1,0.51984847,0.48015153,1,1,1
2025-11-03 11:00:00+00:00,1.0,0.48958305,0.510417,0,0,0,0.49995738,0.5000426,0,0,0,0.5137415,0.4862585,1,0,0
2025-11-03 12:00:00+00:00,1.0,0.4954722,0.5045278,1,0,0,0.49995625,0.50004375,1,0,0,0.5084517,0.4915483,1,0,0
2025-11-03 13:00:00+00:00,1.0,0.4953757,0.5046243,1,0,0,0.48742378,0.5125762,1,1,-1,0.5039339,0.4960661,1,0,0
2025-11-03 14:00:00+00:00,1.0,0.49501398,0.50498605,0,0,0,0.49663594,0.5033641,0,0,0,0.49908644,0.50091356,0,0,0
2025-11-03 15:00:00+00:00,1.0,0.5220699,0.47793013,1,1,1,0.518141,0.48185903,1,1,1,0.5236698,0.47633022,1,1,1
2025-11-03 16:00:00+00:00,1.0,0.5089961,0.49100387,1,0,0,0.5099081,0.49009192,1,1,1,0.5195799,0.4804201,1,1,1
2025-11-03 17:00:00+00:00,1.0,0.50533146,0.49466854,0,0,0,0.503229,0.49677098,0,0,0,0.50004077,0.49995923,0,0,0
2025-11-03 18:00:00+00:00,1.0,0.5131383,0.4868617,1,1,1,0.5035898,0.4964102,0,0,0,0.50400215,0.49599785,0,0,0
2025-11-03 19:00:00+00:00,1.0,0.5001179,0.4998821,0,0,0,0.51094604,0.48905396,0,1,1,0.5117652,0.48823482,0,0,0
2025-11-03 20:00:00+00:00,1.0,0.522457,0.477543,1,1,1,0.5211736,0.4788264,1,1,1,0.52988297,0.47011703,1,1,1
2025-11-03 21:00:00+00:00,1.0,0.49638307,0.5036169,0,0,0,0.5088465,0.49115348,0,0,0,0.5061286,0.4938714,0,0,0
2025-11-03 22:00:00+00:00,1.0,0.507691,0.49230897,1,0,0,0.5046091,0.4953909,1,0,0,0.50788385,0.49211615,1,0,0
2025-11-03 23:00:00+00:00,1.0,0.517482,0.48251802,0,1,1,0.49872562,0.50127435,1,0,0,0.5066696,0.49333042,1,0,0
2025-11-04 00:00:00+00:00,1.0,0.49483877,0.5051612,1,0,0,0.49584115,0.50415885,1,0,0,0.4984209,0.5015791,1,0,0
2025-11-04 01:00:00+00:00,1.0,0.4984072,0.50159276,0,0,0,0.4945937,0.50540626,0,0,0,0.5042349,0.4957651,0,0,0
2025-11-04 02:00:00+00:00,1.0,0.51015484,0.48984516,1,0,0,0.49531737,0.50468266,1,0,0,0.5026683,0.49733168,1,0,0
2025-11-04 03:00:00+00:00,1.0,0.4827299,0.5172701,0,1,-1,0.4945937,0.50540626,0,0,0,0.4937428,0.5062572,0,0,0
2025-11-04 04:00:00+00:00,1.0,0.5124062,0.48759383,0,1,1,0.507926,0.492074,0,0,0,0.5000417,0.49995828,0,0,0
2025-11-04 05:00:00+00:00,1.0,0.5229945,0.47700548,1,1,1,0.5181571,0.48184288,1,1,1,0.52829015,0.47170985,1,1,1
2025-11-04 06:00:00+00:00,1.0,0.522871,0.47712898,0,1,1,0.5151496,0.4848504,0,1,1,0.5186283,0.4813717,0,1,1
2025-11-04 07:00:00+00:00,1.0,0.51646507,0.48353493,0,1,1,0.5104307,0.4895693,1,1,1,0.5249071,0.4750929,1,1,1
2025-11-04 08:00:00+00:00,1.0,0.52456164,0.47543836,0,1,1,0.5097073,0.49029273,0,1,1,0.51499385,0.48500615,1,0,0
2025-11-04 09:00:00+00:00,1.0,0.52574456,0.47425544,0,1,1,0.5104307,0.4895693,0,1,1,0.50762767,0.49237233,1,0,0
2025-11-04 10:00:00+00:00,1.0,0.52243054,0.47756946,1,1,1,0.51305485,0.48694515,1,1,1,0.50638676,0.49361324,1,0,0
2025-11-04 11:00:00+00:00,1.0,0.50190747,0.49809253,0,0,0,0.4890785,0.5109215,0,1,-1,0.50203574,0.49796426,0,0,0
2025-11-04 12:00:00+00:00,1.0,0.52182484,0.47817516,0,1,1,0.49356768,0.5064323,0,0,0,0.50465405,0.49534595,0,0,0
2025-11-04 13:00:00+00:00,1.0,0.51018465,0.48981535,1,0,0,0.49585575,0.50414425,1,0,0,0.51156354,0.48843646,1,0,0
2025-11-04 14:00:00+00:00,1.0,0.4839062,0.5160938,0,1,-1,0.4864272,0.5135728,0,1,-1,0.49072945,0.50927055,0,0,0
2025-11-04 15:00:00+00:00,1.0,0.5180613,0.48193872,0,1,1,0.5104575,0.48954248,0,1,1,0.5035609,0.4964391,0,0,0
2025-11-04 16:00:00+00:00,1.0,0.52305615,0.47694385,0,1,1,0.50834763,0.49165237,0,0,0,0.53483015,0.46516985,0,1,1
2025-11-04 17:00:00+00:00,1.0,0.51924,0.48075998,1,1,1,0.51346487,0.48653513,0,1,1,0.5356105,0.4643895,0,1,1
2025-11-04 18:00:00+00:00,1.0,0.5075265,0.49247348,0,0,0,0.509603,0.49039698,0,1,1,0.53788793,0.46211207,0,1,1
2025-11-04 19:00:00+00:00,1.0,0.5163682,0.4836318,1,1,1,0.5168495,0.48315048,0,1,1,0.53649795,0.46350205,0,1,1
2025-11-04 20:00:00+00:00,1.0,0.51278,0.48722,0,1,1,0.51538426,0.48461574,1,1,1,0.52630055,0.47369945,0,1,1
2025-11-04 21:00:00+00:00,1.0,0.5228549,0.47714508,1,1,1,0.51147103,0.48852897,1,1,1,0.52628094,0.47371906,1,1,1
2025-11-04 22:00:00+00:00,1.0,0.51318824,0.48681176,1,1,1,0.5015193,0.49848068,1,0,0,0.49524328,0.5047567,0,0,0
2025-11-04 23:00:00+00:00,1.0,0.4849654,0.51503456,0,1,-1,0.48779383,0.5122062,0,1,-1,0.4941682,0.50583184,0,0,0
2025-11-05 00:00:00+00:00,1.0,0.5239627,0.47603732,1,1,1,0.5117349,0.4882651,1,1,1,0.5227573,0.4772427,0,1,1
2025-11-05 01:00:00+00:00,1.0,0.50981253,0.49018747,1,0,0,0.49713475,0.50286525,1,0,0,0.5234405,0.47655952,1,1,1
2025-11-05 02:00:00+00:00,1.0,0.500962,0.49903798,1,0,0,0.49126884,0.5087311,1,0,0,0.4956994,0.5043006,1,0,0
2025-11-05 03:00:00+00:00,1.0,0.49213314,0.50786686,0,0,0,0.49897048,0.5010295,0,0,0,0.493989,0.506011,1,0,0
2025-11-05 04:00:00+00:00,1.0,0.4967664,0.5032336,0,0,0,0.5015757,0.4984243,0,0,0,0.49352378,0.5064762,0,0,0
2025-11-05 05:00:00+00:00,1.0,0.5077647,0.4922353,1,0,0,0.51183665,0.48816335,1,1,1,0.49528357,0.5047164,1,0,0
2025-11-05 06:00:00+00:00,1.0,0.4906005,0.50939953,0,0,0,0.49730474,0.50269526,0,0,0,0.48006406,0.51993597,0,1,-1
2025-11-05 07:00:00+00:00,1.0,0.50645316,0.49354684,0,0,0,0.49354646,0.5064535,0,0,0,0.48325294,0.51674706,0,1,-1
2025-11-05 08:00:00+00:00,1.0,0.5110315,0.4889685,1,0,0,0.52215964,0.47784036,1,1,1,0.51636356,0.48363644,1,1,1
2025-11-05 09:00:00+00:00,1.0,0.50760806,0.49239194,0,0,0,0.51734245,0.48265755,0,1,1,0.497758,0.50224197,0,0,0
2025-11-05 10:00:00+00:00,1.0,0.52125514,0.47874486,1,1,1,0.51723117,0.48276883,1,1,1,0.50677824,0.49322176,1,0,0
2025-11-05 11:00:00+00:00,1.0,0.49283433,0.5071657,1,0,0,0.49394163,0.50605834,1,0,0,0.48982197,0.510178,1,0,0
2025-11-05 12:00:00+00:00,1.0,0.48702297,0.512977,1,1,-1,0.491307,0.508693,1,0,0,0.48879647,0.5112035,1,0,0
2025-11-05 13:00:00+00:00,1.0,0.4846719,0.5153281,1,1,-1,0.48489198,0.515108,0,1,-1,0.4858543,0.51414573,0,0,0
2025-11-05 14:00:00+00:00,1.0,0.4846719,0.5153281,1,1,-1,0.49349794,0.50650203,1,0,0,0.4938805,0.5061195,1,0,0
2025-11-05 15:00:00+00:00,1.0,0.47607374,0.52392626,1,1,-1,0.4884473,0.5115527,1,1,-1,0.49277782,0.5072222,1,0,0
2025-11-05 16:00:00+00:00,1.0,0.4792066,0.52079344,0,1,-1,0.48264402,0.517356,0,1,-1,0.48827237,0.51172763,1,0,0
2025-11-05 17:00:00+00:00,1.0,0.4929373,0.5070627,1,0,0,0.48142356,0.51857644,1,1,-1,0.49781567,0.50218433,1,0,0
2025-11-05 18:00:00+00:00,1.0,0.48060706,0.51939297,0,1,-1,0.47875515,0.5212449,0,1,-1,0.4997718,0.50022817,1,0,0
2025-11-05 19:00:00+00:00,1.0,0.5105179,0.4894821,0,0,0,0.49650672,0.5034933,0,0,0,0.49344328,0.50655675,1,0,0
2025-11-05 20:00:00+00:00,1.0,0.5069606,0.49303943,0,0,0,0.514109,0.48589098,0,1,1,0.484728,0.515272,0,0,0
2025-11-05 21:00:00+00:00,1.0,0.49150717,0.5084928,1,0,0,0.49281174,0.50718826,0,0,0,0.5025167,0.4974833,1,0,0
2025-11-05 22:00:00+00:00,1.0,0.49019632,0.50980365,1,0,0,0.5084099,0.49159008,0,0,0,0.49894664,0.50105333,0,0,0
2025-11-05 23:00:00+00:00,1.0,0.4909235,0.5090765,0,0,0,0.5118177,0.4881823,0,1,1,0.49137107,0.50862896,1,0,0
2025-11-06 00:00:00+00:00,1.0,0.5025881,0.4974119,0,0,0,0.5115151,0.48848492,0,1,1,0.4976224,0.5023776,0,0,0
2025-11-06 01:00:00+00:00,1.0,0.49485448,0.50514555,0,0,0,0.4875096,0.5124904,1,1,-1,0.49022302,0.50977695,1,0,0
2025-11-06 02:00:00+00:00,1.0,0.49433914,0.5056609,1,0,0,0.4970194,0.5029806,1,0,0,0.4883932,0.5116068,0,0,0
2025-11-06 03:00:00+00:00,1.0,0.50254077,0.49745923,1,0,0,0.49516553,0.5048345,1,0,0,0.49570924,0.50429076,1,0,0
2025-11-06 04:00:00+00:00,1.0,0.48137012,0.5186299,0,1,-1,0.47467035,0.52532965,0,1,-1,0.4886135,0.5113865,0,0,0
2025-11-06 05:00:00+00:00,1.0,0.517155,0.482845,1,1,1,0.51503503,0.48496497,0,1,1,0.5192909,0.48070908,0,1,1
2025-11-06 06:00:00+00:00,1.0,0.50450575,0.49549425,0,0,0,0.50856286,0.49143714,0,0,0,0.52268595,0.47731405,1,1,1
2025-11-06 07:00:00+00:00,1.0,0.50744385,0.49255615,1,0,0,0.50674635,0.49325365,1,0,0,0.4972393,0.5027607,0,0,0
2025-11-06 08:00:00+00:00,1.0,0.50510025,0.49489975,0,0,0,0.51165265,0.48834735,0,1,1,0.50640935,0.49359065,0,0,0
2025-11-06 09:00:00+00:00,1.0,0.50889134,0.49110866,1,0,0,0.49108177,0.5089182,1,0,0,0.51623505,0.48376495,1,1,1
2025-11-06 10:00:00+00:00,1.0,0.486551,0.513449,1,1,-1,0.48529693,0.51470304,1,1,-1,0.51912373,0.48087627,0,1,1
2025-11-06 11:00:00+00:00,1.0,0.48436663,0.51563334,0,1,-1,0.48162466,0.51837534,0,1,-1,0.51912373,0.48087627,0,1,1
2025-11-06 12:00:00+00:00,1.0,0.51817364,0.48182636,1,1,1,0.51194364,0.48805636,1,1,1,0.5185543,0.48144573,1,1,1
2025-11-06 13:00:00+00:00,1.0,0.4897351,0.5102649,0,0,0,0.48435235,0.51564765,0,1,-1,0.49803716,0.50196284,0,0,0
2025-11-06 14:00:00+00:00,1.0,0.51672846,0.48327154,0,1,1,0.5175712,0.4824288,0,1,1,0.5185543,0.48144573,0,1,1
2025-11-06 15:00:00+00:00,1.0,0.5208862,0.47911382,0,1,1,0.5192025,0.48079753,0,1,1,0.5275061,0.4724939,0,1,1
2025-11-06 16:00:00+00:00,1.0,0.52612525,0.47387475,1,1,1,0.51246935,0.48753065,1,1,1,0.52192855,0.47807145,1,1,1
2025-11-06 17:00:00+00:00,1.0,0.4975714,0.5024286,0,0,0,0.50095695,0.49904305,0,0,0,0.51160944,0.48839056,0,0,0
2025-11-06 18:00:00+00:00,1.0,0.49248192,0.50751805,0,0,0,0.49996996,0.50003004,0,0,0,0.522492,0.477508,0,1,1
2025-11-06 19:00:00+00:00,1.0,0.52241933,0.47758067,0,1,1,0.5170019,0.48299807,0,1,1,0.5222743,0.47772568,0,1,1
2025-11-06 20:00:00+00:00,1.0,0.52434343,0.47565657,1,1,1,0.5147665,0.4852335,1,1,1,0.5358561,0.46414387,1,1,1
2025-11-06 21:00:00+00:00,1.0,0.50656646,0.49343354,1,0,0,0.49260813,0.50739187,0,0,0,0.50865924,0.49134076,1,0,0
2025-11-06 22:00:00+00:00,1.0,0.4994971,0.50050294,0,0,0,0.50467277,0.49532723,0,0,0,0.5137905,0.4862095,0,0,0
2025-11-06 23:00:00+00:00,1.0,0.5101913,0.48980868,1,0,0,0.51499164,0.48500836,1,1,1,0.51150733,0.48849267,1,0,0
2025-11-07 00:00:00+00:00,1.0,0.49974966,0.50025034,1,0,0,0.49574187,0.50425816,0,0,0,0.5054555,0.4945445,0,0,0
2025-11-07 01:00:00+00:00,1.0,0.5133768,0.48662323,1,1,1,0.5191907,0.48080927,1,1,1,0.514868,0.48513198,1,0,0
2025-11-07 02:00:00+00:00,1.0,0.49232364,0.50767636,1,0,0,0.48632804,0.513672,0,1,-1,0.5091284,0.4908716,1,0,0
2025-11-07 03:00:00+00:00,1.0,0.50010043,0.49989957,1,0,0,0.5020194,0.4979806,0,0,0,0.5063718,0.4936282,0,0,0
2025-11-07 04:00:00+00:00,1.0,0.49739864,0.5026014,1,0,0,0.5047601,0.4952399,1,0,0,0.51343215,0.48656785,1,0,0
2025-11-07 05:00:00+00:00,1.0,0.48624945,0.51375055,0,1,-1,0.4842676,0.5157324,0,1,-1,0.50127417,0.49872583,0,0,0
2025-11-07 06:00:00+00:00,1.0,0.517387,0.48261303,1,1,1,0.50328857,0.49671143,1,0,0,0.50564283,0.49435717,1,0,0
2025-11-07 07:00:00+00:00,1.0,0.4866879,0.5133121,0,1,-1,0.49273157,0.5072684,0,0,0,0.50178254,0.49821746,0,0,0
2025-11-07 08:00:00+00:00,1.0,0.51467,0.48533,0,1,1,0.50873464,0.49126536,0,0,0,0.5106722,0.4893278,0,0,0
2025-11-07 09:00:00+00:00,1.0,0.5207106,0.4792894,0,1,1,0.514838,0.48516202,0,1,1,0.5146527,0.48534727,0,0,0
2025-11-07 10:00:00+00:00,1.0,0.5207106,0.4792894,0,1,1,0.514838,0.48516202,0,1,1,0.5254607,0.47453928,1,1,1
2025-11-07 11:00:00+00:00,1.0,0.5159995,0.4840005,0,1,1,0.5110314,0.4889686,0,1,1,0.5109997,0.48900032,0,0,0
2025-11-07 12:00:00+00:00,1.0,0.52438617,0.47561383,1,1,1,0.5121886,0.4878114,1,1,1,0.51474243,0.48525757,1,0,0
2025-11-07 13:00:00+00:00,1.0,0.50282425,0.49717575,1,0,0,0.49479336,0.50520664,1,0,0,0.49869028,0.50130975,1,0,0
2025-11-07 14:00:00+00:00,1.0,0.505452,0.49454802,0,0,0,0.49099383,0.50900614,1,0,0,0.49965715,0.50034285,1,0,0
2025-11-07 15:00:00+00:00,1.0,0.49075502,0.509245,1,0,0,0.48747647,0.51252353,1,1,-1,0.4951616,0.5048384,1,0,0
2025-11-07 16:00:00+00:00,1.0,0.48648652,0.51351345,1,1,-1,0.482769,0.517231,1,1,-1,0.4870432,0.5129568,1,0,0
2025-11-07 17:00:00+00:00,1.0,0.48962042,0.51037955,1,0,0,0.47949886,0.52050114,1,1,-1,0.49135685,0.50864315,1,0,0
2025-11-07 18:00:00+00:00,1.0,0.48968753,0.51031244,1,0,0,0.47831053,0.5216895,1,1,-1,0.4918974,0.5081026,1,0,0
2025-11-07 19:00:00+00:00,1.0,0.47887367,0.52112633,1,1,-1,0.47993767,0.5200623,1,1,-1,0.48488352,0.51511645,1,0,0
2025-11-07 20:00:00+00:00,1.0,0.47815442,0.5218456,1,1,-1,0.47639722,0.5236028,1,1,-1,0.47704014,0.5229598,0,1,-1
2025-11-07 21:00:00+00:00,1.0,0.48074874,0.5192512,0,1,-1,0.47816634,0.52183366,0,1,-1,0.50395656,0.49604344,0,0,0
2025-11-07 22:00:00+00:00,1.0,0.487934,0.512066,0,0,0,0.4894938,0.5105062,0,1,-1,0.51567596,0.48432404,0,0,0
2025-11-07 23:00:00+00:00,1.0,0.5027047,0.49729532,0,0,0,0.5064842,0.4935158,0,0,0,0.502544,0.497456,0,0,0
2025-11-08 00:00:00+00:00,2.0,0.5108285,0.4891715,1,0,0,0.49463254,0.50536746,1,0,0,0.5055153,0.49448472,1,0,0
2025-11-08 01:00:00+00:00,2.0,0.49792504,0.50207496,0,0,0,0.4891334,0.51086664,1,1,-1,0.5024398,0.4975602,1,0,0
2025-11-08 02:00:00+00:00,2.0,0.51146317,0.48853683,0,0,0,0.49302018,0.5069798,1,0,0,0.49776474,0.5022353,1,0,0
2025-11-08 03:00:00+00:00,2.0,0.514612,0.48538798,0,1,1,0.4715081,0.5284919,1,1,-1,0.4988136,0.5011864,1,0,0
2025-11-08 04:00:00+00:00,2.0,0.5048204,0.4951796,0,0,0,0.48284593,0.5171541,0,1,-1,0.48794988,0.51205015,0,0,0
2025-11-08 05:00:00+00:00,2.0,0.52012336,0.47987664,0,1,1,0.50873435,0.49126565,1,0,0,0.5080263,0.4919737,1,0,0
2025-11-08 06:00:00+00:00,2.0,0.51459455,0.48540545,1,1,1,0.49215218,0.5078478,1,0,0,0.4916839,0.5083161,0,0,0
2025-11-08 07:00:00+00:00,2.0,0.49170977,0.50829023,1,0,0,0.47745633,0.52254367,1,1,-1,0.4949529,0.5050471,0,0,0
2025-11-08 08:00:00+00:00,2.0,0.49484894,0.50515103,0,0,0,0.48860818,0.5113918,0,1,-1,0.5078252,0.4921748,0,0,0
2025-11-08 09:00:00+00:00,2.0,0.51069576,0.48930424,1,0,0,0.5112038,0.48879617,1,1,1,0.515946,0.48405403,1,1,1
2025-11-08 10:00:00+00:00,2.0,0.48509994,0.5149001,0,1,-1,0.4936523,0.50634766,0,0,0,0.50987315,0.49012685,0,0,0
2025-11-08 11:00:00+00:00,2.0,0.51971483,0.48028517,1,1,1,0.51467335,0.48532665,0,1,1,0.51669616,0.48330384,0,1,1
2025-11-08 12:00:00+00:00,2.0,0.5155901,0.48440993,0,1,1,0.505708,0.49429202,0,0,0,0.5123458,0.4876542,0,0,0
2025-11-08 13:00:00+00:00,2.0,0.51174164,0.48825836,1,0,0,0.5036323,0.4963677,1,0,0,0.5150498,0.48495018,0,0,0
2025-11-08 14:00:00+00:00,2.0,0.50751877,0.49248123,0,0,0,0.5036323,0.4963677,0,0,0,0.5127997,0.48720032,0,0,0
2025-11-08 15:00:00+00:00,2.0,0.5122673,0.4877327,1,1,1,0.50386465,0.49613535,0,0,0,0.5105111,0.4894889,1,0,0
2025-11-08 16:00:00+00:00,2.0,0.51242435,0.48757565,1,1,1,0.50736386,0.49263614,1,0,0,0.5123686,0.48763138,1,0,0
2025-11-08 17:00:00+00:00,2.0,0.5020484,0.49795163,1,0,0,0.47838733,0.52161264,1,1,-1,0.5010055,0.49899453,1,0,0
2025-11-08 18:00:00+00:00,2.0,0.49006194,0.50993806,0,0,0,0.48483536,0.5151646,0,1,-1,0.502194,0.497806,0,0,0
2025-11-08 19:00:00+00:00,2.0,0.509667,0.49033302,1,0,0,0.5168017,0.4831983,1,1,1,0.49729595,0.502704,1,0,0
2025-11-08 20:00:00+00:00,2.0,0.50380844,0.49619156,1,0,0,0.495941,0.50405896,1,0,0,0.49929327,0.50070673,1,0,0
2025-11-08 21:00:00+00:00,2.0,0.48731118,0.5126888,1,1,-1,0.4956968,0.5043032,1,0,0,0.49927187,0.50072813,1,0,0
2025-11-08 22:00:00+00:00,2.0,0.47878096,0.521219,0,1,-1,0.4879591,0.5120409,0,1,-1,0.49198055,0.50801945,0,0,0
2025-11-08 23:00:00+00:00,2.0,0.5065358,0.49346417,0,0,0,0.51813185,0.48186815,0,1,1,0.49025223,0.50974774,0,0,0
2025-11-09 00:00:00+00:00,1.0,0.5152754,0.48472458,1,1,1,0.5171201,0.48287988,1,1,1,0.51123804,0.48876196,1,0,0
2025-11-09 01:00:00+00:00,1.0,0.49627072,0.5037293,0,0,0,0.49757576,0.50242424,0,0,0,0.49333367,0.5066663,0,0,0
2025-11-09 02:00:00+00:00,1.0,0.5201446,0.47985542,1,1,1,0.52197176,0.47802824,1,1,1,0.51429796,0.48570204,0,0,0
2025-11-09 03:00:00+00:00,1.0,0.5131219,0.4868781,1,1,1,0.5057524,0.49424762,0,0,0,0.51703894,0.48296106,1,1,1
2025-11-09 04:00:00+00:00,1.0,0.519069,0.48093098,1,1,1,0.51850563,0.48149437,1,1,1,0.5071857,0.4928143,1,0,0
2025-11-09 05:00:00+00:00,1.0,0.51227146,0.48772854,0,1,1,0.49366683,0.5063332,0,0,0,0.49293107,0.50706893,1,0,0
2025-11-09 06:00:00+00:00,1.0,0.5157741,0.48422593,1,1,1,0.499515,0.500485,1,0,0,0.49747628,0.5025237,1,0,0
2025-11-09 07:00:00+00:00,1.0,0.5019234,0.49807662,1,0,0,0.49340445,0.50659555,0,0,0,0.48677108,0.5132289,0,0,0
2025-11-09 08:00:00+00:00,1.0,0.5015984,0.49840158,0,0,0,0.49340445,0.50659555,0,0,0,0.5011203,0.49887967,0,0,0
2025-11-09 09:00:00+00:00,1.0,0.5113934,0.48860657,1,0,0,0.522859,0.47714102,1,1,1,0.5145367,0.48546332,0,0,0
2025-11-09 10:00:00+00:00,1.0,0.48911667,0.51088333,1,0,0,0.49953172,0.50046825,1,0,0,0.50332314,0.49667686,1,0,0
2025-11-09 11:00:00+00:00,1.0,0.47567588,0.5243241,0,1,-1,0.492312,0.507688,1,0,0,0.4947501,0.50524986,0,0,0
2025-11-09 12:00:00+00:00,1.0,0.50092,0.49908,1,0,0,0.48164296,0.51835704,1,1,-1,0.49323642,0.5067636,1,0,0
2025-11-09 13:00:00+00:00,1.0,0.48115355,0.51884645,1,1,-1,0.47561994,0.5243801,1,1,-1,0.49340266,0.50659734,1,0,0
2025-11-09 14:00:00+00:00,1.0,0.4865842,0.5134158,1,1,-1,0.48537096,0.514629,1,1,-1,0.49019346,0.5098065,1,0,0
2025-11-09 15:00:00+00:00,1.0,0.4825544,0.51744556,1,1,-1,0.48167694,0.51832306,1,1,-1,0.48263797,0.517362,1,1,-1
2025-11-09 16:00:00+00:00,1.0,0.48041555,0.5195844,0,1,-1,0.47128865,0.5287113,0,1,-1,0.48303145,0.51696855,0,1,-1
2025-11-09 17:00:00+00:00,1.0,0.50145394,0.49854606,1,0,0,0.49247077,0.50752926,1,0,0,0.50778073,0.49221927,1,0,0
2025-11-09 18:00:00+00:00,1.0,0.48403236,0.5159676,1,1,-1,0.47293773,0.5270623,1,1,-1,0.49419126,0.5058087,1,0,0
2025-11-09 19:00:00+00:00,1.0,0.47652528,0.5234747,0,1,-1,0.47338277,0.5266172,0,1,-1,0.48711163,0.5128884,0,0,0
2025-11-09 20:00:00+00:00,1.0,0.49325898,0.50674105,0,0,0,0.48733157,0.51266843,1,1,-1,0.50122774,0.49877226,0,0,0
2025-11-09 21:00:00+00:00,1.0,0.49647558,0.5035244,1,0,0,0.48171428,0.51828575,1,1,-1,0.49204144,0.50795853,1,0,0
2025-11-09 22:00:00+00:00,1.0,0.4722533,0.5277467,0,1,-1,0.47235525,0.52764475,0,1,-1,0.48240831,0.5175917,1,1,-1
2025-11-09 23:00:00+00:00,1.0,0.49206114,0.50793886,1,0,0,0.4973334,0.5026666,1,0,0,0.47420058,0.5257994,1,1,-1
2025-11-10 01:00:00+00:00,1.0,0.5074447,0.49255532,1,0,0,0.48154366,0.51845634,0,1,-1,0.47670195,0.523298,1,1,-1
2025-11-10 02:00:00+00:00,1.0,0.504298,0.49570203,1,0,0,0.5028697,0.49713027,0,0,0,0.47835684,0.52164316,1,1,-1
2025-11-10 03:00:00+00:00,1.0,0.4967398,0.5032602,1,0,0,0.5077765,0.4922235,0,0,0,0.4759159,0.5240841,1,1,-1
2025-11-10 04:00:00+00:00,1.0,0.49000585,0.50999415,0,0,0,0.5001617,0.4998383,0,0,0,0.48046625,0.51953375,0,1,-1
2025-11-10 05:00:00+00:00,1.0,0.4998498,0.5001502,1,0,0,0.51030743,0.48969257,0,1,1,0.49560827,0.50439173,1,0,0
2025-11-10 06:00:00+00:00,1.0,0.49203786,0.5079621,1,0,0,0.5037062,0.49629378,1,0,0,0.4753501,0.52464986,1,1,-1
2025-11-10 07:00:00+00:00,1.0,0.4845403,0.51545966,0,1,-1,0.50455433,0.49544567,0,0,0,0.48046625,0.51953375,1,1,-1
2025-11-10 08:00:00+00:00,1.0,0.5060355,0.4939645,1,0,0,0.5138604,0.4861396,1,1,1,0.47818902,0.521811,1,1,-1
2025-11-10 09:00:00+00:00,1.0,0.4816111,0.51838887,0,1,-1,0.4916685,0.50833154,0,0,0,0.47588247,0.5241175,1,1,-1
2025-11-10 10:00:00+00:00,1.0,0.5041558,0.4958442,1,0,0,0.50636417,0.49363583,1,0,0,0.4754276,0.5245724,1,1,-1
2025-11-10 11:00:00+00:00,1.0,0.48651746,0.5134826,0,1,-1,0.50333565,0.49666435,0,0,0,0.48534635,0.5146537,0,0,0
2025-11-10 12:00:00+00:00,1.0,0.50701123,0.49298877,1,0,0,0.508872,0.49112803,1,0,0,0.48919395,0.5108061,1,0,0
2025-11-10 13:00:00+00:00,1.0,0.48661247,0.51338756,0,1,-1,0.49414182,0.5058582,0,0,0,0.4749208,0.5250792,0,1,-1
2025-11-10 14:00:00+00:00,1.0,0.5187824,0.48121762,1,1,1,0.51620907,0.48379093,0,1,1,0.51966906,0.48033094,1,1,1
2025-11-10 15:00:00+00:00,1.0,0.51005673,0.48994327,1,0,0,0.5151758,0.48482418,1,1,1,0.50805986,0.49194014,0,0,0
2025-11-10 16:00:00+00:00,1.0,0.5076929,0.49230713,1,0,0,0.5117152,0.48828483,1,1,1,0.50439775,0.49560225,1,0,0
